ru250m;pop_tot
19487506616500;11
19487506616750;6
19487506617000;8
19487506618000;2
19487506618750;112
19487506619000;193
19487506619500;7
19487506619750;19
19487506620000;4
19487506621000;28
19487506621500;20
19487506621750;2
19487506622250;17
19487506622500;5
19487506623250;10
19487506623500;78
19487506623750;65
19487506624000;34
19487506624250;7
19487506625750;103
19487506626000;81
19487506626250;144
19487506626500;196
19487506626750;476
19487506627000;162
19487506627250;344
19487506627500;249
19487506627750;212
19487506628000;75
19487506628250;99
19487506628500;94
19487506628750;95
19487506629000;50
19487506629250;50
19487506629500;3
19487506632500;3
19487506633250;2
19487506633500;6
19487506634250;16
19487506634500;6
19487506647500;26
19487506647750;24
19487506648000;52
19487506648250;33
19487506658500;23
19487506658750;6
19487506659000;10
19487506659250;3
19487506665500;11
19487506665750;19
19487506666000;22
19487506666250;34
19487506666500;3
19487506668750;14
19487506669000;16
19487506669250;1
19487506669500;1
19487506669750;19
19487506670000;27
19487506670250;3
19487506676500;1
19487506676750;8
19487506677000;6
19487506692250;4
19487506692750;5
19487506693000;15
19487506693250;3
19487506706000;3
19487506706250;15
19487506706750;4
19487506716000;12
19487506716250;22
19487506716500;16
19487506716750;7
19487506730750;6
19487506731250;22
19487506731500;24
19487506731750;81
19487506732000;38
19487506732500;12
19487506732750;28
19487506733000;31
19487506733250;24
19487506733500;20
19487506733750;6
19487506734000;20
19487506734250;10
19487506738500;26
19487506738750;2
19487506739750;12
19487506740000;3
19487506740250;20
19487506740500;29
19487506740750;49
19487506741000;11
19487506741250;4
19487506741500;21
19487506743500;3
19487506746000;55
19487506746250;26
19487506746500;49
19487506746750;3
19487506747000;2
19487506747250;8
19487506747750;28
19487506748000;80
19487506748250;73
19487506748500;17
19487506748750;8
19487506813250;2
19490006605250;2
19490006605750;1
19490006606000;7
19490006606250;65
19490006606500;2
19490006606750;15
19490006607000;9
19490006607250;4
19490006607500;2
19490006609000;4
19490006609250;29
19490006609500;23
19490006610000;5
19490006610250;8
19490006610500;44
19490006610750;95
19490006611000;26
19490006611250;113
19490006611500;210
19490006611750;86
19490006612000;138
19490006612250;137
19490006612500;191
19490006612750;42
19490006614500;1
19490006614750;7
19490006616000;11
19490006616250;15
19490006616750;1
19490006617000;3
19490006619000;88
19490006619250;60
19490006621500;15
19490006622000;4
19490006622250;26
19490006622500;10
19490006622750;9
19490006623000;21
19490006623250;23
19490006625500;109
19490006625750;360
19490006626000;160
19490006626250;143
19490006626500;231
19490006626750;253
19490006627000;205
19490006627250;151
19490006627500;202
19490006627750;190
19490006628000;125
19490006628250;208
19490006628500;168
19490006628750;158
19490006629000;84
19490006629250;112
19490006629500;80
19490006629750;96
19490006630000;78
19490006630250;2
19490006632000;5
19490006632250;9
19490006633500;1
19490006634500;11
19490006634750;13
19490006635000;2
19490006647500;28
19490006647750;11
19490006648000;11
19490006648250;20
19490006648500;9
19490006648750;7
19490006659000;1
19490006665750;5
19490006666000;12
19490006666250;24
19490006666500;16
19490006666750;5
19490006667250;2
19490006668750;132
19490006669000;67
19490006669250;70
19490006669750;13
19490006670000;24
19490006670250;26
19490006676500;3
19490006697000;1
19490006697250;6
19490006697500;1
19490006706250;2
19490006711500;2
19490006712500;2
19490006712750;18
19490006713000;2
19490006713250;13
19490006713500;13
19490006715750;14
19490006716000;32
19490006716250;5
19490006716500;15
19490006716750;21
19490006717000;4
19490006729750;6
19490006730250;3
19490006730750;23
19490006731000;23
19490006731250;22
19490006731500;18
19490006732000;2
19490006732250;11
19490006732500;23
19490006732750;24
19490006733250;26
19490006733500;15
19490006734250;21
19490006734500;4
19490006734750;14
19490006735750;5
19490006736000;6
19490006736250;3
19490006738500;10
19490006738750;44
19490006739000;5
19490006739500;31
19490006739750;29
19490006740000;19
19490006740250;45
19490006740500;2
19490006740750;23
19490006741000;38
19490006741250;29
19490006741500;42
19490006741750;75
19490006742000;75
19490006742500;5
19490006742750;9
19490006743250;5
19490006743500;18
19490006743750;11
19490006744000;34
19490006745000;32
19490006745250;27
19490006745500;16
19490006745750;37
19490006746000;104
19490006746250;27
19490006748500;2
19492506607000;2
19492506607250;7
19492506607500;9
19492506607750;30
19492506608000;9
19492506608250;20
19492506608500;23
19492506608750;21
19492506609000;4
19492506609250;12
19492506609500;6
19492506609750;11
19492506610000;15
19492506610250;18
19492506610500;15
19492506610750;203
19492506611000;103
19492506611250;138
19492506611500;144
19492506611750;69
19492506612000;13
19492506612250;78
19492506612500;114
19492506612750;68
19492506613000;7
19492506618000;5
19492506621250;2
19492506621500;2
19492506621750;4
19492506622000;16
19492506622250;7
19492506622500;1
19492506623000;5
19492506624000;11
19492506624250;50
19492506624500;10
19492506624750;73
19492506625000;293
19492506625250;49
19492506625500;189
19492506625750;79
19492506626000;193
19492506626250;325
19492506626500;95
19492506626750;235
19492506627000;209
19492506627250;201
19492506627500;173
19492506627750;178
19492506628000;105
19492506628250;189
19492506628500;144
19492506628750;186
19492506629000;68
19492506629250;79
19492506629500;169
19492506629750;69
19492506630000;1
19492506630250;2
19492506630750;7
19492506631000;4
19492506631750;11
19492506632000;4
19492506632250;1
19492506632750;4
19492506633000;2
19492506633500;3
19492506634750;11
19492506647000;14
19492506647250;39
19492506647500;20
19492506647750;13
19492506648000;2
19492506648250;7
19492506648500;5
19492506648750;7
19492506649000;1
19492506659000;11
19492506659250;4
19492506661250;4
19492506665500;10
19492506665750;12
19492506666250;18
19492506666500;25
19492506666750;5
19492506667250;2
19492506668500;2
19492506668750;17
19492506669000;60
19492506669250;23
19492506670000;20
19492506670250;44
19492506670500;56
19492506674250;2
19492506674500;7
19492506674750;5
19492506712000;14
19492506712500;2
19492506712750;6
19492506713250;9
19492506713500;15
19492506715750;39
19492506716000;13
19492506716250;29
19492506716500;25
19492506716750;13
19492506717000;4
19492506720250;1
19492506729250;5
19492506729500;45
19492506729750;28
19492506731250;8
19492506731500;19
19492506731750;14
19492506732000;7
19492506732250;34
19492506732500;9
19492506732750;2
19492506734250;18
19492506734500;19
19492506734750;13
19492506735000;19
19492506735250;24
19492506735500;16
19492506735750;6
19492506736000;21
19492506736250;21
19492506738500;47
19492506738750;77
19492506739000;35
19492506739250;9
19492506739500;27
19492506739750;16
19492506740250;24
19492506741250;3
19492506741500;30
19492506741750;61
19492506742000;87
19492506742500;2
19492506742750;4
19492506743000;13
19492506743250;84
19492506743500;61
19492506743750;63
19492506744000;6
19492506744750;68
19492506745000;81
19492506745250;32
19492506745500;58
19492506745750;27
19492506746250;2
19492506747000;1
19492506772750;5
19492506798500;1
19492506800250;2
19492506808750;1
19495006608000;2
19495006608250;2
19495006608500;48
19495006608750;63
19495006609000;34
19495006609250;20
19495006609500;43
19495006609750;36
19495006610000;4
19495006610250;6
19495006610500;58
19495006610750;148
19495006611000;51
19495006611250;70
19495006611500;80
19495006621750;88
19495006622000;33
19495006622250;21
19495006623750;20
19495006624000;62
19495006624250;100
19495006624500;138
19495006624750;145
19495006625000;89
19495006625250;71
19495006625500;79
19495006625750;267
19495006626000;160
19495006626250;87
19495006626500;192
19495006626750;185
19495006627000;230
19495006627250;183
19495006628000;60
19495006628250;152
19495006628500;80
19495006628750;95
19495006629000;90
19495006629250;18
19495006629500;168
19495006629750;198
19495006630750;2
19495006631250;4
19495006631500;8
19495006631750;11
19495006633250;11
19495006635250;3
19495006635500;5
19495006635750;4
19495006636000;5
19495006638750;1
19495006646750;15
19495006647000;33
19495006647250;80
19495006647500;14
19495006647750;10
19495006648250;10
19495006648750;7
19495006649000;11
19495006649250;1
19495006659250;17
19495006665000;8
19495006665250;9
19495006665500;28
19495006665750;22
19495006666000;12
19495006666250;30
19495006666500;20
19495006666750;10
19495006667000;13
19495006667250;7
19495006668500;21
19495006668750;87
19495006669000;59
19495006669250;20
19495006670000;22
19495006670250;52
19495006670500;36
19495006671500;7
19495006672000;1
19495006674000;16
19495006674250;22
19495006674500;2
19495006675000;4
19495006675250;2
19495006675500;8
19495006706750;2
19495006711750;13
19495006712000;19
19495006712250;7
19495006713500;59
19495006713750;12
19495006714250;4
19495006714500;2
19495006714750;7
19495006715000;1
19495006715750;41
19495006716000;36
19495006716500;10
19495006716750;49
19495006720250;5
19495006728000;39
19495006728250;40
19495006728500;4
19495006728750;9
19495006729000;30
19495006729250;3
19495006729500;14
19495006729750;30
19495006731000;14
19495006734500;31
19495006734750;2
19495006735000;13
19495006735500;9
19495006735750;15
19495006736000;20
19495006736250;46
19495006736500;12
19495006736750;6
19495006737000;6
19495006738500;184
19495006738750;155
19495006739000;117
19495006739250;33
19495006739500;9
19495006741500;4
19495006742000;2
19495006772500;4
19495006772750;9
19495006773000;5
19495006776750;1
19495006781500;4
19495006781750;9
19495006782000;15
19495006793750;10
19495006794000;3
19495006797750;1
19495006801000;2
19497506608750;5
19497506609000;14
19497506609500;49
19497506609750;19
19497506610000;29
19497506610250;120
19497506610500;161
19497506610750;76
19497506621750;2
19497506622000;17
19497506622250;2
19497506623500;27
19497506623750;101
19497506624000;119
19497506624250;116
19497506624500;267
19497506624750;56
19497506625000;41
19497506625250;103
19497506625500;118
19497506625750;286
19497506626000;232
19497506626250;237
19497506626500;230
19497506626750;224
19497506627000;104
19497506627250;135
19497506627500;6
19497506627750;4
19497506628250;105
19497506628500;174
19497506628750;53
19497506629000;78
19497506629250;218
19497506629500;204
19497506629750;157
19497506630000;11
19497506631250;2
19497506633250;3
19497506633500;1
19497506633750;6
19497506634000;4
19497506635250;2
19497506635500;9
19497506635750;1
19497506638500;1
19497506638750;4
19497506646750;2
19497506647000;9
19497506647250;30
19497506647500;18
19497506648000;8
19497506648750;14
19497506659250;10
19497506665250;1
19497506665500;4
19497506665750;5
19497506666000;18
19497506666250;70
19497506666500;28
19497506666750;55
19497506667000;34
19497506667250;10
19497506668750;5
19497506669000;67
19497506669250;29
19497506669750;10
19497506670000;51
19497506670250;93
19497506670500;45
19497506670750;19
19497506671000;27
19497506671250;28
19497506700000;11
19497506700250;2
19497506700500;1
19497506706750;1
19497506707000;5
19497506711750;2
19497506712000;9
19497506713500;10
19497506714250;7
19497506714500;3
19497506714750;4
19497506715000;18
19497506715500;8
19497506715750;3
19497506716000;32
19497506716250;1
19497506716750;7
19497506718000;13
19497506718250;15
19497506718500;16
19497506720750;4
19497506724250;3
19497506728000;50
19497506728250;17
19497506728500;16
19497506728750;15
19497506729250;91
19497506729500;80
19497506736000;12
19497506736250;2
19497506736500;61
19497506736750;53
19497506737000;71
19497506738500;11
19497506738750;73
19497506739000;4
19497506739250;6
19497506772250;7
19497506772500;15
19497506772750;18
19497506780000;4
19497506781250;3
19497506781500;11
19497506781750;4
19497506782000;4
19497506782250;2
19497506782500;9
19497506782750;14
19497506793750;42
19497506794000;16
19497506794250;2
19497506794500;3
19497506794750;12
19497506795000;2
19497506798000;2
19497506801000;1
19497506840750;15
19497506841000;4
19500006610250;2
19500006620500;2
19500006620750;5
19500006621000;105
19500006621250;37
19500006621500;90
19500006621750;68
19500006622000;26
19500006622250;82
19500006622500;83
19500006622750;61
19500006623000;86
19500006623250;81
19500006623500;122
19500006623750;102
19500006624000;116
19500006624250;53
19500006624500;203
19500006624750;272
19500006625000;68
19500006625250;95
19500006625500;172
19500006625750;43
19500006626000;57
19500006626250;261
19500006626500;235
19500006626750;130
19500006627000;206
19500006627250;165
19500006628000;40
19500006628250;190
19500006628500;112
19500006628750;152
19500006629000;266
19500006629250;165
19500006629500;219
19500006629750;89
19500006631500;7
19500006631750;1
19500006632000;2
19500006632750;4
19500006634250;5
19500006635250;3
19500006635500;3
19500006638750;1
19500006641750;2
19500006648000;2
19500006648250;2
19500006666250;52
19500006666500;12
19500006666750;8
19500006667000;16
19500006667250;7
19500006668750;52
19500006669000;118
19500006669250;38
19500006669750;4
19500006670000;37
19500006670250;38
19500006670500;43
19500006670750;55
19500006671000;5
19500006677250;2
19500006677500;15
19500006677750;7
19500006692500;12
19500006699500;3
19500006699750;8
19500006700000;14
19500006700250;13
19500006706500;4
19500006706750;24
19500006707000;7
19500006711500;3
19500006714750;26
19500006715000;32
19500006715250;6
19500006715500;7
19500006715750;7
19500006717500;4
19500006717750;12
19500006718000;25
19500006718250;22
19500006718500;78
19500006718750;15
19500006719500;3
19500006719750;3
19500006720000;2
19500006720500;13
19500006720750;15
19500006723750;7
19500006724000;34
19500006724250;20
19500006726750;6
19500006727000;12
19500006728000;2
19500006728250;12
19500006728500;1
19500006728750;1
19500006729250;107
19500006729500;110
19500006736500;5
19500006736750;8
19500006737000;5
19500006737500;3
19500006737750;8
19500006738000;96
19500006738250;101
19500006738500;34
19500006771500;4
19500006772250;4
19500006772500;3
19500006778750;6
19500006780000;1
19500006781000;2
19500006781250;7
19500006782000;5
19500006782250;4
19500006782500;12
19500006782750;2
19500006783000;3
19500006783250;7
19500006793500;8
19500006793750;48
19500006794000;41
19500006794250;16
19500006794500;4
19500006794750;15
19500006795750;2
19500006840250;2
19500006840500;6
19500006840750;6
19502506586250;16
19502506619750;2
19502506620000;48
19502506620250;40
19502506620500;8
19502506620750;1
19502506622000;21
19502506622250;28
19502506622500;99
